"172","16.78","244","0","8/14/2015 14:45:29","4616310"
"426","57.17","121","0","8/15/2015 05:35:28","4616272"
"184","52.2","49","0","8/29/2015 14:25:14","4616253"
"224","11.18","118","0","8/1/2015 19:05:23","4616334"
"451","55.92","122","0","8/16/2015 05:30:57","4456500"
"351","50.95","104","0","8/12/2015 00:54:30","4616210"
"405","11.81","220","0","8/15/2015 14:38:19","4362314"
"406","44.74","151","0","8/16/2015 16:33:57","4456506"
"172","52.2","82","0","8/1/2015 01:17:22","4616310"
"206","52.2","226","0","8/22/2015 16:57:21","4362252"
"427","39.77","225","0","8/29/2015 23:20:13","4616259"
"316","42.87","349","0","8/10/2015 06:45:56","4456516"
"385","49.09","29","0","8/27/2015 09:20:12","4616208"
"441","60.27","130","0","8/22/2015 16:59:35","4616201"
"261","52.2","83","0","8/22/2015 11:24:35","4616226"
"154","47.22","86","0","8/15/2015 11:10:28","4616229"
"324","47.22","117","0","8/4/2015 16:36:02","4329473"
"430","60.27","134","0","8/31/2015 09:01:15","4616213"
"1","14.91","354","0","8/6/2015 18:44:27","4616337"
"318","39.77","98","0","8/21/2015 16:01:20","4362249"
"170","29.83","135","0","8/29/2015 20:25:17","4616356"
"441","57.79","131","0","8/25/2015 23:25:10","4616201"
"3","16.16","392","0","8/14/2015 10:30:28","4616324"
"427","41.01","215","0","8/2/2015 18:55:25","4616259"
"375","49.09","134","0","8/22/2015 16:59:35","4616193"
"259","9.94","388","0","8/16/2015 22:00:31","4616223"
"208","52.82","206","0","8/17/2015 14:34:32","4616350"
"190","4.97","858","0","8/12/2015 22:16:18","4620332"
"388","55.3","52","0","8/5/2015 12:35:26","4616211"
"447","6.21","741","0","8/2/2015 11:20:24","4616336"
"215","42.25","161","0","8/14/2015 09:35:28","4616329"
"319","50.95","186","0","8/12/2015 21:55:22","4362251"
"425","27.96","380","0","8/15/2015 17:10:29","4616276"
"425","57.17","191","0","8/25/2015 02:55:10","4616276"
"155","52.2","138","0","8/30/2015 04:01:14","4616232"
"418","3.11","785","0","8/31/2015 22:05:15","4616205"
"106","26.1","86","0","8/19/2015 00:18:34","4616323"
"159","54.06","103","0","8/5/2015 01:24:24","4616252"
"157","52.2","297","0","8/10/2015 01:20:29","4616271"
"140","8.08","373","0","8/13/2015 08:55:55","4456479"
"347","41.01","176","0","8/2/2015 13:28:43","4456477"
"428","52.82","100","0","8/2/2015 04:28:23","4616241"
"178","21.13","390","0","8/22/2015 11:24:35","4616297"
"365","34.8","118","0","8/11/2015 03:38:57","4456510"
"436","62.76","82","0","8/22/2015 08:59:35","4616202"
"383","45.98","164","0","8/30/2015 17:16:14","4616217"
"439","55.92","51","0","8/16/2015 11:20:30","4616200"
"406","47.85","144","0","8/8/2015 06:38:56","4456506"
"258","49.09","88","0","8/3/2015 15:55:25","4616220"
"265","57.17","130","0","8/15/2015 01:07:58","4620298"
"450","39.77","495","0","8/24/2015 02:37:12","4616346"
"258","45.98","92","0","8/23/2015 20:55:10","4616220"
"443","13.05","464","0","8/30/2015 01:00:15","4616343"
"411","42.87","107","0","8/10/2015 19:58:56","4763652"
"190","50.95","84","0","8/16/2015 02:50:01","4620332"
"145","26.1","100","0","8/7/2015 21:54:27","4616342"
"431","55.3","91","0","8/26/2015 10:30:12","4616214"
"381","37.9","42","0","8/17/2015 13:04:32","4616194"
"208","59.03","187","0","8/21/2015 10:35:35","4616350"
"258","47.85","90","0","8/17/2015 17:42:32","4616220"
"395","31.07","259","0","8/30/2015 17:05:57","4456476"
"442","8.08","678","0","8/20/2015 20:20:35","4616335"
"375","29.2","223","0","8/16/2015 13:00:31","4616193"
"164","39.15","120","0","8/11/2015 11:49:57","4456497"
"382","4.97","1219","0","8/29/2015 18:28:14","4616216"
"419","44.12","71","0","8/27/2015 21:55:13","4616204"
"399","32.93","72","0","8/22/2015 16:58:19","4456452"
"417","55.92","83","0","8/5/2015 00:44:46","4763649"
"448","45.98","425","0","8/8/2015 11:40:10","4620343"
"169","52.82","173","0","8/9/2015 00:00:28","4616355"
"137","55.92","76","0","8/8/2015 23:55:27","4616260"
"436","60.27","86","0","8/10/2015 00:15:29","4616202"
"411","45.98","100","0","8/24/2015 21:38:22","4763652"
"410","49.71","93","0","8/24/2015 14:30:21","4763656"
"186","34.8","237","0","8/31/2015 16:28:16","4620315"
"423","52.2","102","0","8/9/2015 05:16:28","4616299"
"221","47.85","211","0","8/21/2015 11:30:35","4616333"
"142","9.94","959","0","8/27/2015 13:35:12","4616261"
"448","47.85","413","0","8/26/2015 01:32:04","4620343"
"311","60.89","82","0","8/28/2015 04:53:20","4362342"
"155","4.97","1272","0","8/4/2015 05:40:26","4616232"
"435","60.27","102","0","8/3/2015 06:45:25","4616198"
"195","26.1","187","0","8/24/2015 18:06:02","4620310"
"381","11.18","145","0","8/2/2015 18:35:24","4616194"
"316","49.71","304","0","8/27/2015 22:19:00","4456516"
"383","8.08","891","0","8/15/2015 19:45:29","4616217"
"215","24.23","278","0","8/17/2015 16:24:32","4616329"
"195","24.23","346","0","8/7/2015 18:21:08","4620310"
"430","60.89","131","0","8/22/2015 16:59:36","4616213"
"405","55.3","49","0","8/26/2015 03:46:21","4362314"
"206","50.95","231","0","8/26/2015 20:00:20","4362252"
"398","41.01","184","0","8/31/2015 07:50:58","4456481"
"186","31.07","266","0","8/17/2015 17:33:10","4620315"
"444","24.85","173","0","8/6/2015 09:44:27","4616327"
"153","18.02","400","0","8/13/2015 20:50:28","4616235"
"208","14.91","697","0","8/21/2015 17:50:35","4616350"
"399","39.15","62","0","8/25/2015 23:04:57","4456452"
"387","14.29","409","0","8/12/2015 17:15:28","4616206"
"330","39.77","126","0","8/11/2015 23:14:15","4329507"
"377","19.26","200","0","8/5/2015 16:19:26","4616195"
"186","44.12","172","0","8/24/2015 00:09:00","4620315"
"122","13.05","394","0","8/14/2015 10:56:28","4616344"
"350","3.11","663","0","8/3/2015 22:03:24","4616196"
"319","62.14","155","0","8/16/2015 07:00:21","4362251"
"208","60.27","183","0","8/19/2015 07:14:34","4616350"
"394","39.77","180","0","8/4/2015 10:55:25","4616225"
"184","62.14","41","0","8/4/2015 00:40:26","4616253"
"212","49.71","217","0","8/5/2015 10:15:06","4362244"
"195","49.09","170","0","8/5/2015 07:30:04","4620310"
"394","16.16","432","0","8/28/2015 13:40:12","4616225"
"195","32.93","248","0","8/1/2015 19:17:56","4620310"
"390","62.14","63","0","8/3/2015 06:20:25","4616209"
"398","42.25","176","0","8/16/2015 16:58:56","4456481"
"206","55.92","212","0","8/6/2015 05:30:05","4362252"
"377","11.81","328","0","8/13/2015 20:00:27","4616195"
"450","47.85","410","0","8/24/2015 17:20:11","4616346"
"170","54.06","70","0","8/3/2015 09:50:25","4616356"
"398","41.01","180","0","8/9/2015 13:08:56","4456481"
"217","31.07","331","0","8/13/2015 21:30:27","4616328"
"169","55.92","164","0","8/16/2015 09:55:31","4616355"
"383","47.22","160","0","8/9/2015 13:35:28","4616217"
"316","44.74","333","0","8/12/2015 12:20:56","4456516"
"213","6.84","323","0","8/28/2015 11:34:57","4456450"
"313","41.01","367","0","8/7/2015 16:24:27","4616365"
"164","49.71","99","0","8/10/2015 04:52:56","4456497"
"377","21.13","185","0","8/24/2015 19:25:10","4616195"
"450","44.12","451","0","8/15/2015 21:10:31","4616346"
"428","6.84","914","0","8/22/2015 13:44:36","4616241"
"170","21.75","166","0","8/23/2015 20:50:12","4616356"
"164","50.95","90","0","8/4/2015 23:53:43","4456497"
"185","60.27","42","0","8/6/2015 00:29:26","4616267"
"444","16.16","155","0","8/25/2015 05:20:13","4616327"
"202","50.95","43","0","8/6/2015 00:34:44","4456483"
"160","34.8","156","0","8/6/2015 16:24:26","4616266"
"205","37.9","417","0","8/23/2015 16:00:21","4362247"
"171","9.94","1154","0","8/6/2015 01:29:26","4616357"
"435","55.92","108","0","8/21/2015 21:30:35","4616198"
"364","24.23","168","0","8/30/2015 14:41:56","4456511"
"177","8.7","457","0","8/17/2015 17:42:32","4616309"
"394","42.25","171","0","8/11/2015 02:44:29","4616225"
"316","50.95","300","0","8/22/2015 08:20:19","4456516"
"185","3.73","580","0","8/13/2015 11:45:27","4616267"
"259","49.09","82","0","8/28/2015 03:00:12","4616223"
"149","14.29","517","0","8/29/2015 00:32:16","4616339"
"448","42.87","458","0","8/9/2015 19:57:12","4620343"
"426","26.72","252","0","8/17/2015 17:42:32","4616272"
"4","8.7","341","0","8/2/2015 20:15:26","4616338"
"394","45.98","163","0","8/8/2015 02:30:27","4616225"
"411","42.25","109","0","8/17/2015 17:42:58","4763652"
"191","55.3","78","0","8/2/2015 07:41:57","4620331"
"379","50.95","49","0","8/16/2015 09:29:57","4763650"
"381","49.09","33","0","8/4/2015 22:20:25","4616194"
"385","49.09","29","0","8/21/2015 01:25:34","4616208"
"316","55.3","274","0","8/5/2015 00:49:42","4456516"
"129","29.83","121","0","8/18/2015 21:34:32","4616246"
"199","59.03","186","0","8/15/2015 04:05:29","4616351"
"378","4.97","479","0","8/24/2015 12:30:10","4616197"
"160","22.99","237","0","8/19/2015 17:49:33","4616266"
"394","42.25","174","0","8/5/2015 01:24:24","4616225"
"425","16.78","627","0","8/7/2015 20:14:27","4616276"
"427","42.25","212","0","8/28/2015 10:30:13","4616259"
"212","54.06","201","0","8/5/2015 13:10:07","4362244"
"444","34.18","120","0","8/3/2015 17:26:25","4616327"
"365","19.88","201","0","8/21/2015 12:00:22","4456510"
"434","60.89","46","0","8/17/2015 05:35:30","4616212"
"437","55.92","112","0","8/22/2015 16:59:36","4616203"
"426","26.72","252","0","8/17/2015 17:42:32","4616272"
"224","6.21","218","0","8/27/2015 11:55:12","4616334"
"316","49.09","311","0","8/15/2015 17:54:57","4456516"
"412","49.09","44","0","8/5/2015 14:10:26","4616218"
"332","57.17","160","0","8/16/2015 09:25:31","4616354"
"385","42.25","34","0","8/29/2015 15:10:14","4616208"
"137","47.85","47","0","8/28/2015 15:20:14","4616260"
"129","50.95","88","0","8/1/2015 16:45:23","4616246"
"164","47.85","110","0","8/12/2015 01:09:57","4456497"
"186","31.07","266","0","8/17/2015 17:33:10","4620315"
"159","52.82","105","0","8/2/2015 11:00:24","4616252"
"140","24.23","150","0","8/7/2015 11:44:56","4456479"
"177","14.91","271","0","8/8/2015 23:20:27","4616309"
"170","6.21","614","0","8/9/2015 12:50:28","4616356"
"221","31.69","313","0","8/4/2015 01:10:25","4616333"
"202","16.78","125","0","8/19/2015 10:49:05","4456483"
"148","42.87","347","0","8/19/2015 20:29:33","4616257"
"345","19.26","223","0","8/25/2015 18:29:03","4620314"
"224","18.02","98","0","8/31/2015 05:36:15","4616334"
"298","31.69","78","0","8/30/2015 10:48:57","4456498"
"437","57.17","110","0","8/1/2015 17:15:23","4616203"
"325","13.05","414","0","8/6/2015 18:22:05","4329472"
